date,location,total_cases,total_deaths,people_vaccinated,people_vaccinated_per_hundred,new_cases,death_rate
2020-01-05,Brazil,0.0,0.0,,,,
2020-01-06,Brazil,0.0,0.0,,,0.0,
2020-01-07,Brazil,0.0,0.0,,,0.0,
2020-01-08,Brazil,0.0,0.0,,,0.0,
2020-01-09,Brazil,0.0,0.0,,,0.0,
2020-01-10,Brazil,0.0,0.0,,,0.0,
2020-01-11,Brazil,0.0,0.0,,,0.0,
2020-01-12,Brazil,0.0,0.0,,,0.0,
2020-01-13,Brazil,0.0,0.0,,,0.0,
2020-01-14,Brazil,0.0,0.0,,,0.0,
2020-01-15,Brazil,0.0,0.0,,,0.0,
2020-01-16,Brazil,0.0,0.0,,,0.0,
2020-01-17,Brazil,0.0,0.0,,,0.0,
2020-01-18,Brazil,0.0,0.0,,,0.0,
2020-01-19,Brazil,0.0,0.0,,,0.0,
2020-01-20,Brazil,0.0,0.0,,,0.0,
2020-01-21,Brazil,0.0,0.0,,,0.0,
2020-01-22,Brazil,0.0,0.0,,,0.0,
2020-01-23,Brazil,0.0,0.0,,,0.0,
2020-01-24,Brazil,0.0,0.0,,,0.0,
2020-01-25,Brazil,0.0,0.0,,,0.0,
2020-01-26,Brazil,0.0,0.0,,,0.0,
2020-01-27,Brazil,0.0,0.0,,,0.0,
2020-01-28,Brazil,0.0,0.0,,,0.0,
2020-01-29,Brazil,0.0,0.0,,,0.0,
2020-01-30,Brazil,0.0,0.0,,,0.0,
2020-01-31,Brazil,0.0,0.0,,,0.0,
2020-02-01,Brazil,0.0,0.0,,,0.0,
2020-02-02,Brazil,0.0,0.0,,,0.0,
2020-02-03,Brazil,0.0,0.0,,,0.0,
2020-02-04,Brazil,0.0,0.0,,,0.0,
2020-02-05,Brazil,0.0,0.0,,,0.0,
2020-02-06,Brazil,0.0,0.0,,,0.0,
2020-02-07,Brazil,0.0,0.0,,,0.0,
2020-02-08,Brazil,0.0,0.0,,,0.0,
2020-02-09,Brazil,0.0,0.0,,,0.0,
2020-02-10,Brazil,0.0,0.0,,,0.0,
2020-02-11,Brazil,0.0,0.0,,,0.0,
2020-02-12,Brazil,0.0,0.0,,,0.0,
2020-02-13,Brazil,0.0,0.0,,,0.0,
2020-02-14,Brazil,0.0,0.0,,,0.0,
2020-02-15,Brazil,0.0,0.0,,,0.0,
2020-02-16,Brazil,0.0,0.0,,,0.0,
2020-02-17,Brazil,0.0,0.0,,,0.0,
2020-02-18,Brazil,0.0,0.0,,,0.0,
2020-02-19,Brazil,0.0,0.0,,,0.0,
2020-02-20,Brazil,0.0,0.0,,,0.0,
2020-02-21,Brazil,0.0,0.0,,,0.0,
2020-02-22,Brazil,0.0,0.0,,,0.0,
2020-02-23,Brazil,0.0,0.0,,,0.0,
2020-02-24,Brazil,0.0,0.0,,,0.0,
2020-02-25,Brazil,0.0,0.0,,,0.0,
2020-02-26,Brazil,0.0,0.0,,,0.0,
2020-02-27,Brazil,0.0,0.0,,,0.0,
2020-02-28,Brazil,0.0,0.0,,,0.0,
2020-02-29,Brazil,0.0,0.0,,,0.0,
2020-03-01,Brazil,1.0,0.0,,,1.0,0.0
2020-03-02,Brazil,1.0,0.0,,,0.0,0.0
2020-03-03,Brazil,1.0,0.0,,,0.0,0.0
2020-03-04,Brazil,1.0,0.0,,,0.0,0.0
2020-03-05,Brazil,1.0,0.0,,,0.0,0.0
2020-03-06,Brazil,1.0,0.0,,,0.0,0.0
2020-03-07,Brazil,1.0,0.0,,,0.0,0.0
2020-03-08,Brazil,13.0,0.0,,,12.0,0.0
2020-03-09,Brazil,13.0,0.0,,,0.0,0.0
2020-03-10,Brazil,13.0,0.0,,,0.0,0.0
2020-03-11,Brazil,13.0,0.0,,,0.0,0.0
2020-03-12,Brazil,13.0,0.0,,,0.0,0.0
2020-03-13,Brazil,13.0,0.0,,,0.0,0.0
2020-03-14,Brazil,13.0,0.0,,,0.0,0.0
2020-03-15,Brazil,84.0,0.0,,,71.0,0.0
2020-03-16,Brazil,84.0,0.0,,,0.0,0.0
2020-03-17,Brazil,84.0,0.0,,,0.0,0.0
2020-03-18,Brazil,84.0,0.0,,,0.0,0.0
2020-03-19,Brazil,84.0,0.0,,,0.0,0.0
2020-03-20,Brazil,84.0,0.0,,,0.0,0.0
2020-03-21,Brazil,84.0,0.0,,,0.0,0.0
2020-03-22,Brazil,904.0,11.0,,,820.0,1.2168141592920354
2020-03-23,Brazil,904.0,11.0,,,0.0,1.2168141592920354
2020-03-24,Brazil,904.0,11.0,,,0.0,1.2168141592920354
2020-03-25,Brazil,904.0,11.0,,,0.0,1.2168141592920354
2020-03-26,Brazil,904.0,11.0,,,0.0,1.2168141592920354
2020-03-27,Brazil,904.0,11.0,,,0.0,1.2168141592920354
2020-03-28,Brazil,904.0,11.0,,,0.0,1.2168141592920354
2020-03-29,Brazil,3417.0,92.0,,,2513.0,2.692420251682763
2020-03-30,Brazil,3417.0,92.0,,,0.0,2.692420251682763
2020-03-31,Brazil,3417.0,92.0,,,0.0,2.692420251682763
2020-04-01,Brazil,3417.0,92.0,,,0.0,2.692420251682763
2020-04-02,Brazil,3417.0,92.0,,,0.0,2.692420251682763
2020-04-03,Brazil,3417.0,92.0,,,0.0,2.692420251682763
2020-04-04,Brazil,3417.0,92.0,,,0.0,2.692420251682763
2020-04-05,Brazil,9056.0,359.0,,,5639.0,3.964222614840989
2020-04-06,Brazil,9056.0,359.0,,,0.0,3.964222614840989
2020-04-07,Brazil,9056.0,359.0,,,0.0,3.964222614840989
2020-04-08,Brazil,9056.0,359.0,,,0.0,3.964222614840989
2020-04-09,Brazil,9056.0,359.0,,,0.0,3.964222614840989
2020-04-10,Brazil,9056.0,359.0,,,0.0,3.964222614840989
2020-04-11,Brazil,9056.0,359.0,,,0.0,3.964222614840989
2020-04-12,Brazil,19638.0,1056.0,,,10582.0,5.377329666972197
2020-04-13,Brazil,19638.0,1056.0,,,0.0,5.377329666972197
2020-04-14,Brazil,19638.0,1056.0,,,0.0,5.377329666972197
2020-04-15,Brazil,19638.0,1056.0,,,0.0,5.377329666972197
2020-04-16,Brazil,19638.0,1056.0,,,0.0,5.377329666972197
2020-04-17,Brazil,19638.0,1056.0,,,0.0,5.377329666972197
2020-04-18,Brazil,19638.0,1056.0,,,0.0,5.377329666972197
2020-04-19,Brazil,33682.0,2141.0,,,14044.0,6.356510896027552
2020-04-20,Brazil,33682.0,2141.0,,,0.0,6.356510896027552
2020-04-21,Brazil,33682.0,2141.0,,,0.0,6.356510896027552
2020-04-22,Brazil,33682.0,2141.0,,,0.0,6.356510896027552
2020-04-23,Brazil,33682.0,2141.0,,,0.0,6.356510896027552
2020-04-24,Brazil,33682.0,2141.0,,,0.0,6.356510896027552
2020-04-25,Brazil,33682.0,2141.0,,,0.0,6.356510896027552
2020-04-26,Brazil,52995.0,3670.0,,,19313.0,6.925181620907633
2020-04-27,Brazil,52995.0,3670.0,,,0.0,6.925181620907633
2020-04-28,Brazil,52995.0,3670.0,,,0.0,6.925181620907633
2020-04-29,Brazil,52995.0,3670.0,,,0.0,6.925181620907633
2020-04-30,Brazil,52995.0,3670.0,,,0.0,6.925181620907633
2020-05-01,Brazil,52995.0,3670.0,,,0.0,6.925181620907633
2020-05-02,Brazil,52995.0,3670.0,,,0.0,6.925181620907633
2020-05-03,Brazil,91589.0,6329.0,,,38594.0,6.910218476017863
2020-05-04,Brazil,91589.0,6329.0,,,0.0,6.910218476017863
2020-05-05,Brazil,91589.0,6329.0,,,0.0,6.910218476017863
2020-05-06,Brazil,91589.0,6329.0,,,0.0,6.910218476017863
2020-05-07,Brazil,91589.0,6329.0,,,0.0,6.910218476017863
2020-05-08,Brazil,91589.0,6329.0,,,0.0,6.910218476017863
2020-05-09,Brazil,91589.0,6329.0,,,0.0,6.910218476017863
2020-05-10,Brazil,145328.0,9897.0,,,53739.0,6.810112297698997
2020-05-11,Brazil,145328.0,9897.0,,,0.0,6.810112297698997
2020-05-12,Brazil,145328.0,9897.0,,,0.0,6.810112297698997
2020-05-13,Brazil,145328.0,9897.0,,,0.0,6.810112297698997
2020-05-14,Brazil,145328.0,9897.0,,,0.0,6.810112297698997
2020-05-15,Brazil,145328.0,9897.0,,,0.0,6.810112297698997
2020-05-16,Brazil,145328.0,9897.0,,,0.0,6.810112297698997
2020-05-17,Brazil,218223.0,14817.0,,,72895.0,6.78984341705503
2020-05-18,Brazil,218223.0,14817.0,,,0.0,6.78984341705503
2020-05-19,Brazil,218223.0,14817.0,,,0.0,6.78984341705503
2020-05-20,Brazil,218223.0,14817.0,,,0.0,6.78984341705503
2020-05-21,Brazil,218223.0,14817.0,,,0.0,6.78984341705503
2020-05-22,Brazil,218223.0,14817.0,,,0.0,6.78984341705503
2020-05-23,Brazil,218223.0,14817.0,,,0.0,6.78984341705503
2020-05-24,Brazil,330890.0,21048.0,,,112667.0,6.361026322947202
2020-05-25,Brazil,330890.0,21048.0,,,0.0,6.361026322947202
2020-05-26,Brazil,330890.0,21048.0,,,0.0,6.361026322947202
2020-05-27,Brazil,330890.0,21048.0,,,0.0,6.361026322947202
2020-05-28,Brazil,330890.0,21048.0,,,0.0,6.361026322947202
2020-05-29,Brazil,330890.0,21048.0,,,0.0,6.361026322947202
2020-05-30,Brazil,330890.0,21048.0,,,0.0,6.361026322947202
2020-05-31,Brazil,465166.0,27878.0,,,134276.0,5.993129334474145
2020-06-01,Brazil,465166.0,27878.0,,,0.0,5.993129334474145
2020-06-02,Brazil,465166.0,27878.0,,,0.0,5.993129334474145
2020-06-03,Brazil,465166.0,27878.0,,,0.0,5.993129334474145
2020-06-04,Brazil,465166.0,27878.0,,,0.0,5.993129334474145
2020-06-05,Brazil,465166.0,27878.0,,,0.0,5.993129334474145
2020-06-06,Brazil,465166.0,27878.0,,,0.0,5.993129334474145
2020-06-07,Brazil,645771.0,35026.0,,,180605.0,5.423904139393067
2020-06-08,Brazil,645771.0,35026.0,,,0.0,5.423904139393067
2020-06-09,Brazil,645771.0,35026.0,,,0.0,5.423904139393067
2020-06-10,Brazil,645771.0,35026.0,,,0.0,5.423904139393067
2020-06-11,Brazil,645771.0,35026.0,,,0.0,5.423904139393067
2020-06-12,Brazil,645771.0,35026.0,,,0.0,5.423904139393067
2020-06-13,Brazil,645771.0,35026.0,,,0.0,5.423904139393067
2020-06-14,Brazil,828810.0,41828.0,,,183039.0,5.046753779515209
2020-06-15,Brazil,828810.0,41828.0,,,0.0,5.046753779515209
2020-06-16,Brazil,828810.0,41828.0,,,0.0,5.046753779515209
2020-06-17,Brazil,828810.0,41828.0,,,0.0,5.046753779515209
2020-06-18,Brazil,828810.0,41828.0,,,0.0,5.046753779515209
2020-06-19,Brazil,828810.0,41828.0,,,0.0,5.046753779515209
2020-06-20,Brazil,828810.0,41828.0,,,0.0,5.046753779515209
2020-06-21,Brazil,1032913.0,48954.0,,,204103.0,4.739411741356727
2020-06-22,Brazil,1032913.0,48954.0,,,0.0,4.739411741356727
2020-06-23,Brazil,1032913.0,48954.0,,,0.0,4.739411741356727
2020-06-24,Brazil,1032913.0,48954.0,,,0.0,4.739411741356727
2020-06-25,Brazil,1032913.0,48954.0,,,0.0,4.739411741356727
2020-06-26,Brazil,1032913.0,48954.0,,,0.0,4.739411741356727
2020-06-27,Brazil,1032913.0,48954.0,,,0.0,4.739411741356727
2020-06-28,Brazil,1274974.0,55961.0,,,242061.0,4.389187544216588
2020-06-29,Brazil,1274974.0,55961.0,,,0.0,4.389187544216588
2020-06-30,Brazil,1274974.0,55961.0,,,0.0,4.389187544216588
2020-07-01,Brazil,1274974.0,55961.0,,,0.0,4.389187544216588
2020-07-02,Brazil,1274974.0,55961.0,,,0.0,4.389187544216588
2020-07-03,Brazil,1274974.0,55961.0,,,0.0,4.389187544216588
2020-07-04,Brazil,1274974.0,55961.0,,,0.0,4.389187544216588
2020-07-05,Brazil,1539081.0,63174.0,,,264107.0,4.10465725975436
2020-07-06,Brazil,1539081.0,63174.0,,,0.0,4.10465725975436
2020-07-07,Brazil,1539081.0,63174.0,,,0.0,4.10465725975436
2020-07-08,Brazil,1539081.0,63174.0,,,0.0,4.10465725975436
2020-07-09,Brazil,1539081.0,63174.0,,,0.0,4.10465725975436
2020-07-10,Brazil,1539081.0,63174.0,,,0.0,4.10465725975436
2020-07-11,Brazil,1539081.0,63174.0,,,0.0,4.10465725975436
2020-07-12,Brazil,1800827.0,70398.0,,,261746.0,3.9092039379685
2020-07-13,Brazil,1800827.0,70398.0,,,0.0,3.9092039379685
2020-07-14,Brazil,1800827.0,70398.0,,,0.0,3.9092039379685
2020-07-15,Brazil,1800827.0,70398.0,,,0.0,3.9092039379685
2020-07-16,Brazil,1800827.0,70398.0,,,0.0,3.9092039379685
2020-07-17,Brazil,1800827.0,70398.0,,,0.0,3.9092039379685
2020-07-18,Brazil,1800827.0,70398.0,,,0.0,3.9092039379685
2020-07-19,Brazil,2046328.0,77851.0,,,245501.0,3.8044243151635513
2020-07-20,Brazil,2046328.0,77851.0,,,0.0,3.8044243151635513
2020-07-21,Brazil,2046328.0,77851.0,,,0.0,3.8044243151635513
2020-07-22,Brazil,2046328.0,77851.0,,,0.0,3.8044243151635513
2020-07-23,Brazil,2046328.0,77851.0,,,0.0,3.8044243151635513
2020-07-24,Brazil,2046328.0,77851.0,,,0.0,3.8044243151635513
2020-07-25,Brazil,2046328.0,77851.0,,,0.0,3.8044243151635513
2020-07-26,Brazil,2343366.0,85238.0,,,297038.0,3.6374172877817634
2020-07-27,Brazil,2343366.0,85238.0,,,0.0,3.6374172877817634
2020-07-28,Brazil,2343366.0,85238.0,,,0.0,3.6374172877817634
2020-07-29,Brazil,2343366.0,85238.0,,,0.0,3.6374172877817634
2020-07-30,Brazil,2343366.0,85238.0,,,0.0,3.6374172877817634
2020-07-31,Brazil,2343366.0,85238.0,,,0.0,3.6374172877817634
2020-08-01,Brazil,2343366.0,85238.0,,,0.0,3.6374172877817634
2020-08-02,Brazil,2662485.0,92475.0,,,319119.0,3.4732590042760805
2020-08-03,Brazil,2662485.0,92475.0,,,0.0,3.4732590042760805
2020-08-04,Brazil,2662485.0,92475.0,,,0.0,3.4732590042760805
2020-08-05,Brazil,2662485.0,92475.0,,,0.0,3.4732590042760805
2020-08-06,Brazil,2662485.0,92475.0,,,0.0,3.4732590042760805
2020-08-07,Brazil,2662485.0,92475.0,,,0.0,3.4732590042760805
2020-08-08,Brazil,2662485.0,92475.0,,,0.0,3.4732590042760805
2020-08-09,Brazil,2962442.0,99572.0,,,299957.0,3.361145973490789
2020-08-10,Brazil,2962442.0,99572.0,,,0.0,3.361145973490789
2020-08-11,Brazil,2962442.0,99572.0,,,0.0,3.361145973490789
2020-08-12,Brazil,2962442.0,99572.0,,,0.0,3.361145973490789
2020-08-13,Brazil,2962442.0,99572.0,,,0.0,3.361145973490789
2020-08-14,Brazil,2962442.0,99572.0,,,0.0,3.361145973490789
2020-08-15,Brazil,2962442.0,99572.0,,,0.0,3.361145973490789
2020-08-16,Brazil,3275520.0,106523.0,,,313078.0,3.25209432395467
2020-08-17,Brazil,3275520.0,106523.0,,,0.0,3.25209432395467
2020-08-18,Brazil,3275520.0,106523.0,,,0.0,3.25209432395467
2020-08-19,Brazil,3275520.0,106523.0,,,0.0,3.25209432395467
2020-08-20,Brazil,3275520.0,106523.0,,,0.0,3.25209432395467
2020-08-21,Brazil,3275520.0,106523.0,,,0.0,3.25209432395467
2020-08-22,Brazil,3275520.0,106523.0,,,0.0,3.25209432395467
2020-08-23,Brazil,3532330.0,113358.0,,,256810.0,3.2091565623823373
2020-08-24,Brazil,3532330.0,113358.0,,,0.0,3.2091565623823373
2020-08-25,Brazil,3532330.0,113358.0,,,0.0,3.2091565623823373
2020-08-26,Brazil,3532330.0,113358.0,,,0.0,3.2091565623823373
2020-08-27,Brazil,3532330.0,113358.0,,,0.0,3.2091565623823373
2020-08-28,Brazil,3532330.0,113358.0,,,0.0,3.2091565623823373
2020-08-29,Brazil,3532330.0,113358.0,,,0.0,3.2091565623823373
2020-08-30,Brazil,3804803.0,119504.0,,,272473.0,3.1408722081011815
2020-08-31,Brazil,3804803.0,119504.0,,,0.0,3.1408722081011815
2020-09-01,Brazil,3804803.0,119504.0,,,0.0,3.1408722081011815
2020-09-02,Brazil,3804803.0,119504.0,,,0.0,3.1408722081011815
2020-09-03,Brazil,3804803.0,119504.0,,,0.0,3.1408722081011815
2020-09-04,Brazil,3804803.0,119504.0,,,0.0,3.1408722081011815
2020-09-05,Brazil,3804803.0,119504.0,,,0.0,3.1408722081011815
2020-09-06,Brazil,4092832.0,125521.0,,,288029.0,3.0668495555155943
2020-09-07,Brazil,4092832.0,125521.0,,,0.0,3.0668495555155943
2020-09-08,Brazil,4092832.0,125521.0,,,0.0,3.0668495555155943
2020-09-09,Brazil,4092832.0,125521.0,,,0.0,3.0668495555155943
2020-09-10,Brazil,4092832.0,125521.0,,,0.0,3.0668495555155943
2020-09-11,Brazil,4092832.0,125521.0,,,0.0,3.0668495555155943
2020-09-12,Brazil,4092832.0,125521.0,,,0.0,3.0668495555155943
2020-09-13,Brazil,4282164.0,130396.0,,,189332.0,3.0450958907692467
2020-09-14,Brazil,4282164.0,130396.0,,,0.0,3.0450958907692467
2020-09-15,Brazil,4282164.0,130396.0,,,0.0,3.0450958907692467
2020-09-16,Brazil,4282164.0,130396.0,,,0.0,3.0450958907692467
2020-09-17,Brazil,4282164.0,130396.0,,,0.0,3.0450958907692467
2020-09-18,Brazil,4282164.0,130396.0,,,0.0,3.0450958907692467
2020-09-19,Brazil,4282164.0,130396.0,,,0.0,3.0450958907692467
2020-09-20,Brazil,4495183.0,135793.0,,,213019.0,3.0208558806170958
2020-09-21,Brazil,4495183.0,135793.0,,,0.0,3.0208558806170958
2020-09-22,Brazil,4495183.0,135793.0,,,0.0,3.0208558806170958
2020-09-23,Brazil,4495183.0,135793.0,,,0.0,3.0208558806170958
2020-09-24,Brazil,4495183.0,135793.0,,,0.0,3.0208558806170958
2020-09-25,Brazil,4495183.0,135793.0,,,0.0,3.0208558806170958
2020-09-26,Brazil,4495183.0,135793.0,,,0.0,3.0208558806170958
2020-09-27,Brazil,4689613.0,140537.0,,,194430.0,2.996771801852306
2020-09-28,Brazil,4689613.0,140537.0,,,0.0,2.996771801852306
2020-09-29,Brazil,4689613.0,140537.0,,,0.0,2.996771801852306
2020-09-30,Brazil,4689613.0,140537.0,,,0.0,2.996771801852306
2020-10-01,Brazil,4689613.0,140537.0,,,0.0,2.996771801852306
2020-10-02,Brazil,4689613.0,140537.0,,,0.0,2.996771801852306
2020-10-03,Brazil,4689613.0,140537.0,,,0.0,2.996771801852306
2020-10-04,Brazil,4880523.0,145388.0,,,190910.0,2.978943035408295
2020-10-05,Brazil,4880523.0,145388.0,,,0.0,2.978943035408295
2020-10-06,Brazil,4880523.0,145388.0,,,0.0,2.978943035408295
2020-10-07,Brazil,4880523.0,145388.0,,,0.0,2.978943035408295
2020-10-08,Brazil,4880523.0,145388.0,,,0.0,2.978943035408295
2020-10-09,Brazil,4880523.0,145388.0,,,0.0,2.978943035408295
2020-10-10,Brazil,4880523.0,145388.0,,,0.0,2.978943035408295
2020-10-11,Brazil,5055888.0,149639.0,,,175365.0,2.9596976831765263
2020-10-12,Brazil,5055888.0,149639.0,,,0.0,2.9596976831765263
2020-10-13,Brazil,5055888.0,149639.0,,,0.0,2.9596976831765263
2020-10-14,Brazil,5055888.0,149639.0,,,0.0,2.9596976831765263
2020-10-15,Brazil,5055888.0,149639.0,,,0.0,2.9596976831765263
2020-10-16,Brazil,5055888.0,149639.0,,,0.0,2.9596976831765263
2020-10-17,Brazil,5055888.0,149639.0,,,0.0,2.9596976831765263
2020-10-18,Brazil,5200300.0,153214.0,,,144412.0,2.946253100782647
2020-10-19,Brazil,5200300.0,153214.0,,,0.0,2.946253100782647
2020-10-20,Brazil,5200300.0,153214.0,,,0.0,2.946253100782647
2020-10-21,Brazil,5200300.0,153214.0,,,0.0,2.946253100782647
2020-10-22,Brazil,5200300.0,153214.0,,,0.0,2.946253100782647
2020-10-23,Brazil,5200300.0,153214.0,,,0.0,2.946253100782647
2020-10-24,Brazil,5200300.0,153214.0,,,0.0,2.946253100782647
2020-10-25,Brazil,5353656.0,156471.0,,,153356.0,2.9226943232811373
2020-10-26,Brazil,5353656.0,156471.0,,,0.0,2.9226943232811373
2020-10-27,Brazil,5353656.0,156471.0,,,0.0,2.9226943232811373
2020-10-28,Brazil,5353656.0,156471.0,,,0.0,2.9226943232811373
2020-10-29,Brazil,5353656.0,156471.0,,,0.0,2.9226943232811373
2020-10-30,Brazil,5353656.0,156471.0,,,0.0,2.9226943232811373
2020-10-31,Brazil,5353656.0,156471.0,,,0.0,2.9226943232811373
2020-11-01,Brazil,5516658.0,159477.0,,,163002.0,2.890826293745235
2020-11-02,Brazil,5516658.0,159477.0,,,0.0,2.890826293745235
2020-11-03,Brazil,5516658.0,159477.0,,,0.0,2.890826293745235
2020-11-04,Brazil,5516658.0,159477.0,,,0.0,2.890826293745235
2020-11-05,Brazil,5516658.0,159477.0,,,0.0,2.890826293745235
2020-11-06,Brazil,5516658.0,159477.0,,,0.0,2.890826293745235
2020-11-07,Brazil,5516658.0,159477.0,,,0.0,2.890826293745235
2020-11-08,Brazil,5631181.0,162015.0,,,114523.0,2.877105175628345
2020-11-09,Brazil,5631181.0,162015.0,,,0.0,2.877105175628345
2020-11-10,Brazil,5631181.0,162015.0,,,0.0,2.877105175628345
2020-11-11,Brazil,5631181.0,162015.0,,,0.0,2.877105175628345
2020-11-12,Brazil,5631181.0,162015.0,,,0.0,2.877105175628345
2020-11-13,Brazil,5631181.0,162015.0,,,0.0,2.877105175628345
2020-11-14,Brazil,5631181.0,162015.0,,,0.0,2.877105175628345
2020-11-15,Brazil,5810652.0,164737.0,,,179471.0,2.8350863207777715
2020-11-16,Brazil,5810652.0,164737.0,,,0.0,2.8350863207777715
2020-11-17,Brazil,5810652.0,164737.0,,,0.0,2.8350863207777715
2020-11-18,Brazil,5810652.0,164737.0,,,0.0,2.8350863207777715
2020-11-19,Brazil,5810652.0,164737.0,,,0.0,2.8350863207777715
2020-11-20,Brazil,5810652.0,164737.0,,,0.0,2.8350863207777715
2020-11-21,Brazil,5810652.0,164737.0,,,0.0,2.8350863207777715
2020-11-22,Brazil,6020164.0,168613.0,,,209512.0,2.800804097695677
2020-11-23,Brazil,6020164.0,168613.0,,,0.0,2.800804097695677
2020-11-24,Brazil,6020164.0,168613.0,,,0.0,2.800804097695677
2020-11-25,Brazil,6020164.0,168613.0,,,0.0,2.800804097695677
2020-11-26,Brazil,6020164.0,168613.0,,,0.0,2.800804097695677
2020-11-27,Brazil,6020164.0,168613.0,,,0.0,2.800804097695677
2020-11-28,Brazil,6020164.0,168613.0,,,0.0,2.800804097695677
2020-11-29,Brazil,6238350.0,171974.0,,,218186.0,2.7567225307974064
2020-11-30,Brazil,6238350.0,171974.0,,,0.0,2.7567225307974064
2020-12-01,Brazil,6238350.0,171974.0,,,0.0,2.7567225307974064
2020-12-02,Brazil,6238350.0,171974.0,,,0.0,2.7567225307974064
2020-12-03,Brazil,6238350.0,171974.0,,,0.0,2.7567225307974064
2020-12-04,Brazil,6238350.0,171974.0,,,0.0,2.7567225307974064
2020-12-05,Brazil,6238350.0,171974.0,,,0.0,2.7567225307974064
2020-12-06,Brazil,6533968.0,175964.0,,,295618.0,2.693064918591582
2020-12-07,Brazil,6533968.0,175964.0,,,0.0,2.693064918591582
2020-12-08,Brazil,6533968.0,175964.0,,,0.0,2.693064918591582
2020-12-09,Brazil,6533968.0,175964.0,,,0.0,2.693064918591582
2020-12-10,Brazil,6533968.0,175964.0,,,0.0,2.693064918591582
2020-12-11,Brazil,6533968.0,175964.0,,,0.0,2.693064918591582
2020-12-12,Brazil,6533968.0,175964.0,,,0.0,2.693064918591582
2020-12-13,Brazil,6836227.0,180437.0,,,302259.0,2.639423764014858
2020-12-14,Brazil,6836227.0,180437.0,,,0.0,2.639423764014858
2020-12-15,Brazil,6836227.0,180437.0,,,0.0,2.639423764014858
2020-12-16,Brazil,6836227.0,180437.0,,,0.0,2.639423764014858
2020-12-17,Brazil,6836227.0,180437.0,,,0.0,2.639423764014858
2020-12-18,Brazil,6836227.0,180437.0,,,0.0,2.639423764014858
2020-12-19,Brazil,6836227.0,180437.0,,,0.0,2.639423764014858
2020-12-20,Brazil,7162978.0,185650.0,,,326751.0,2.5917991092531625
2020-12-21,Brazil,7162978.0,185650.0,,,0.0,2.5917991092531625
2020-12-22,Brazil,7162978.0,185650.0,,,0.0,2.5917991092531625
2020-12-23,Brazil,7162978.0,185650.0,,,0.0,2.5917991092531625
2020-12-24,Brazil,7162978.0,185650.0,,,0.0,2.5917991092531625
2020-12-25,Brazil,7162978.0,185650.0,,,0.0,2.5917991092531625
2020-12-26,Brazil,7162978.0,185650.0,,,0.0,2.5917991092531625
2020-12-27,Brazil,7448560.0,190488.0,,,285582.0,2.5573802184583325
2020-12-28,Brazil,7448560.0,190488.0,,,0.0,2.5573802184583325
2020-12-29,Brazil,7448560.0,190488.0,,,0.0,2.5573802184583325
2020-12-30,Brazil,7448560.0,190488.0,,,0.0,2.5573802184583325
2020-12-31,Brazil,7448560.0,190488.0,,,0.0,2.5573802184583325
2021-01-01,Brazil,7448560.0,190488.0,,,0.0,2.5573802184583325
2021-01-02,Brazil,7448560.0,190488.0,,,0.0,2.5573802184583325
2021-01-03,Brazil,7700578.0,195411.0,,,252018.0,2.5376147089218497
2021-01-04,Brazil,7700578.0,195411.0,,,0.0,2.5376147089218497
2021-01-05,Brazil,7700578.0,195411.0,,,0.0,2.5376147089218497
2021-01-06,Brazil,7700578.0,195411.0,,,0.0,2.5376147089218497
2021-01-07,Brazil,7700578.0,195411.0,,,0.0,2.5376147089218497
2021-01-08,Brazil,7700578.0,195411.0,,,0.0,2.5376147089218497
2021-01-09,Brazil,7700578.0,195411.0,,,0.0,2.5376147089218497
2021-01-10,Brazil,8013708.0,201460.0,,,313130.0,2.5139423597665402
2021-01-11,Brazil,8013708.0,201460.0,,,0.0,2.5139423597665402
2021-01-12,Brazil,8013708.0,201460.0,,,0.0,2.5139423597665402
2021-01-13,Brazil,8013708.0,201460.0,,,0.0,2.5139423597665402
2021-01-14,Brazil,8013708.0,201460.0,,,0.0,2.5139423597665402
2021-01-15,Brazil,8013708.0,201460.0,,,0.0,2.5139423597665402
2021-01-16,Brazil,8013708.0,201460.0,,,0.0,2.5139423597665402
2021-01-17,Brazil,8393492.0,208246.0,112.0,0.0,379784.0,2.48104126387444
2021-01-18,Brazil,8393492.0,208246.0,1109.0,0.0,0.0,2.48104126387444
2021-01-19,Brazil,8393492.0,208246.0,13527.0,0.01,0.0,2.48104126387444
2021-01-20,Brazil,8393492.0,208246.0,105824.0,0.05,0.0,2.48104126387444
2021-01-21,Brazil,8393492.0,208246.0,193699.0,0.09,0.0,2.48104126387444
2021-01-22,Brazil,8393492.0,208246.0,462269.0,0.21,0.0,2.48104126387444
2021-01-23,Brazil,8393492.0,208246.0,573268.0,0.27,0.0,2.48104126387444
2021-01-24,Brazil,8753920.0,215243.0,613954.0,0.29,360428.0,2.458818449334698
2021-01-25,Brazil,8753920.0,215243.0,801759.0,0.37,0.0,2.458818449334698
2021-01-26,Brazil,8753920.0,215243.0,1045746.0,0.49,0.0,2.458818449334698
2021-01-27,Brazil,8753920.0,215243.0,1327546.0,0.62,0.0,2.458818449334698
2021-01-28,Brazil,8753920.0,215243.0,1563098.0,0.73,0.0,2.458818449334698
2021-01-29,Brazil,8753920.0,215243.0,1923813.0,0.89,0.0,2.458818449334698
2021-01-30,Brazil,8753920.0,215243.0,2046523.0,0.95,0.0,2.458818449334698
